17400	(-0.5224779775280898, 45.6925108988764)
17401	(-0.4252263000000001, 46.088479799999995)
17402	(-0.5446193548387096, 45.44917161290322)
17403	(-0.45688745664739866, 45.41064462427746)
17404	(-0.6782543333333333, 45.61022422222222)
17405	(-0.6854684444444445, 45.36281788888889)
17406	(-0.9781380281690135, 45.774156126760566)
17407	(-1.0112369148936167, 46.18996000000001)
17408	(-0.8310767375886526, 45.81297588652481)
17409	(-1.0022464666666666, 45.67697606666667)
17410	(-0.7065441350210974, 45.38940430379744)
17411	(-1.2203404201680674, 45.8348486554622)
17412	(-0.6217097368421055, 45.81634894736842)
17413	(-1.0447604081632653, 46.07573571428571)
17414	(-1.0978790109890106, 46.21252670329672)
17415	(-0.6544491439688717, 45.74137249027236)
17416	(-0.18332037499999998, 46.019297625000014)
17417	(-0.4801225925925927, 45.34806148148149)
17418	(-0.4237580327868853, 45.67149360655737)
17420	(-1.057578783783784, 46.10167378378379)
17421	(-0.9431763758389264, 45.67829154362418)
17422	(-0.20948348484848486, 45.95571803030304)
17423	(-0.5909045161290322, 45.400139999999986)
17424	(-0.6244662295081965, 45.3914692622951)
17425	(-0.9099481060606062, 45.595883484848464)
17426	(-0.3606933333333332, 45.79311897435897)
17427	(-0.1906738144329897, 45.84111)
17428	(-0.286563660130719, 45.832265686274525)
17429	(-1.0008316326530613, 45.9086512244898)
17430	(-0.5187813970588234, 45.35391749999997)
17431	(-0.789891111111111, 45.7765712962963)
17432	(-0.4426072727272729, 45.29391420454545)
17433	(-0.32541943925233635, 45.30888644859811)
17434	(-0.7563115671641791, 46.10238104477612)
17435	(-0.6209460869565218, 45.90158532608696)
17436	(-0.6312135023041476, 45.846336635944716)
17437	(-0.8992723469387753, 45.54196173469388)
17438	(-0.6262961666666664, 45.553748666666664)
17439	(-0.8341081690140848, 46.325929718309844)
17440	(-0.5575982352941179, 45.94983901960784)
17441	(-0.6505145977011493, 45.63020758620687)
17442	(-0.790190434782609, 45.6167825)
17443	(-1.0033416981132077, 46.07431283018866)
17444	(-0.6512141935483872, 45.67506849462365)
17445	(-0.7878449000000003, 45.67655299999999)
17446	(-0.31597147058823527, 45.82671485294117)
17447	(-0.9339561052631581, 46.085256)
17448	(-0.7169444919786093, 45.97797550802139)
17449	(-0.8761902597402601, 45.96011149350649)
17450	(-0.6349860493827163, 45.95953037037039)
17451	(-0.265968376068376, 45.90559752136752)
17452	(-1.160815876288659, 45.7764912886598)
17453	(-0.9067823611111111, 45.88742638888889)
17454	(-0.4082912500000001, 45.35637366071428)
17455	(-0.84871575, 45.889801124999984)
17457	(-0.7309291616766465, 46.04245005988024)
17458	(-0.298753417721519, 45.3574358227848)
17459	(-0.43738063380281716, 45.923605422535225)
17460	(-0.7370076363636364, 45.696759454545436)
17461	(-1.060592909090909, 45.641227363636396)
17462	(-0.544315975609756, 45.78489304878048)
17463	(-0.9840753623188404, 45.97110507246375)
17464	(-0.515518348623853, 46.06850477064218)
17465	(-0.5636851327433628, 45.96979238938053)
17466	(-0.9670814150943394, 46.19508811320753)
17467	(-0.44627333333333313, 45.97014590909092)
17468	(-0.3447945, 45.35493491666667)
17469	(-0.6269054545454547, 45.60602234848487)
17470	(-0.43389600000000006, 45.79365319999999)
17471	(-0.31818892473118293, 46.064477634408604)
17472	(-1.0766109933774832, 46.250453708609264)
17473	(-0.30884504424778747, 45.9948775221239)
17474	(-0.49222606299212585, 46.09523559055118)
17476	(-0.44289780821917796, 45.38032452054795)
17477	(-0.15077114285714285, 45.985487428571425)
17478	(-0.21212179487179492, 46.03327192307693)
17479	(-0.7221038823529413, 45.539470941176454)
17480	(-0.8890396969696969, 46.139079494949485)
17481	(-0.6058988571428571, 45.947309714285716)
17482	(-0.7999374218749997, 46.15363328124998)
17483	(-1.0369880000000007, 46.03644892857141)
17484	(-1.0943803553299498, 45.951125837563445)
17485	(-1.234608888888889, 45.86535341880342)
17486	(-1.3530729487179487, 46.00914807692306)
18001	(2.459664133333333, 47.28543773333334)
18002	(2.545641818181819, 46.657752045454544)
18003	(2.5720199999999998, 47.19686219178082)
18004	(2.2932784337349403, 47.232075180722894)
18005	(2.23827197368421, 47.17323964912279)
18006	(2.5372025, 46.967137142857126)
18007	(3.018964657534246, 46.915053630136974)
18008	(2.334993939393939, 46.963972525252544)
18009	(2.434599777777778, 46.68157311111111)
18010	(2.359317688888889, 46.642580266666634)
18011	(2.429167740112996, 47.55862310734462)
18012	(2.992458095238094, 47.141420158730135)
18013	(2.5682840243902443, 46.79855621951218)
18014	(2.7416590000000007, 47.426562)
18015	(2.437865760869566, 47.475487173913024)
18016	(2.5872154081632655, 47.220156530612236)
18017	(2.863422105263157, 46.78784789473687)
18018	(2.659406124031005, 47.032560232558126)
18019	(2.7134179687499995, 47.19411703125001)
18020	(2.8672101136363626, 47.38465670454547)
18021	(2.7269637209302333, 46.804532558139556)
18022	(2.6204793333333343, 47.49291444444445)
18023	(2.695345405405406, 47.07258990990991)
18024	(2.2075787931034476, 46.607490948275895)
18025	(2.9992081666666675, 47.09357416666666)
18026	(2.830711805555556, 47.497333055555565)
18027	(2.738846190476192, 46.99762809523809)
18028	(2.291968271028038, 47.12243813084112)
18029	(2.773535303030303, 46.74729280303029)
18030	(2.5496693478260863, 47.53790873913043)
18031	(2.722095190476191, 46.884663047619036)
18032	(2.8794560747663556, 47.43603429906541)
18033	(2.39508816, 47.079781439999955)
18034	(2.469606440677967, 46.704676779661014)
18035	(2.6409568503937018, 47.130836456692926)
18036	(2.111559194630871, 47.17034409395973)
18037	(2.229396083333333, 47.566841500000024)
18038	(2.430021045751634, 46.77065359477127)
18039	(2.792917118644068, 47.3087747457627)
18040	(2.627741395348837, 46.895486589147296)
18041	(2.5258253179190757, 46.64199815028901)
18042	(2.461922421052631, 46.77201631578946)
18043	(2.1796624369747897, 46.79014605042017)
18044	(2.107872739726028, 47.11329945205479)
18045	(2.7022206716417925, 46.86061179104479)
18046	(2.3497859677419357, 46.77363564516127)
18047	(2.440826328124999, 47.37061921875001)
18048	(2.9436748936170214, 46.8971590780142)
18049	(2.979202686567165, 47.17492895522387)
18050	(2.3198278125000007, 47.05779031249998)
18051	(2.6016688750000005, 47.32669831249997)
18052	(2.660651647509579, 46.740633371647526)
18053	(2.866600625000001, 47.146066874999995)
18054	(2.7519819576719566, 46.91083285714286)
18055	(2.1273058333333332, 46.99375916666667)
18056	(2.8332931007751943, 47.04142658914731)
18057	(2.210501314553992, 46.55435906103286)
18058	(2.3396142016806722, 46.86810579831932)
18059	(2.2871531531531533, 46.62089103603602)
18060	(2.752264923076923, 46.84178338461538)
18061	(2.77853297029703, 47.14055435643564)
18062	(2.9652672868217045, 46.9860196124031)
18063	(2.408050917431192, 46.87109486238531)
18064	(2.026086268656716, 47.113775820895526)
18065	(2.104638161764705, 46.82980904411767)
18066	(2.1903703225806455, 46.976945999999984)
18067	(2.337967234042553, 47.562671702127645)
18068	(2.6452747692307685, 46.852689307692316)
18069	(2.5629980392156857, 46.69929774509806)
18070	(2.5718897272727275, 47.491671909090904)
18071	(2.4979407142857144, 46.851327738095236)
18072	(2.7334641304347826, 46.953135217391306)
18073	(2.303685495495495, 46.895275495495504)
18074	(2.9238839473684206, 47.286925526315784)
18075	(3.0448897894736833, 47.026028421052615)
18076	(2.597984838709677, 46.68465322580642)
18077	(2.831211949152544, 47.10831000000001)
18078	(2.3473736231884055, 46.815805942028966)
18079	(2.739294375, 47.30464507812503)
18080	(2.825791960784314, 46.93186500000001)
18081	(2.570547177419356, 47.00752193548392)
18082	(3.0332988079470184, 46.969059072847685)
18083	(2.3623603289473665, 46.547930263157916)
18084	(2.5805819014084506, 47.459576901408475)
18085	(1.939525396825397, 47.18555793650795)
18086	(2.5239706666666657, 46.695957866666674)
18087	(2.575485566502464, 46.87857586206894)
18088	(2.423061313131314, 47.417125808080776)
18089	(2.5603437435897436, 46.56944543589745)
18090	(2.71925808, 47.155248079999986)
18091	(2.410548857142856, 46.756844952380966)
18092	(2.644306265822785, 47.05790392405064)
18093	(2.4707908333333335, 46.64724666666667)
18094	(2.87504781512605, 47.22985470588235)
18095	(2.801924608695652, 46.96412426086955)
18096	(2.152998368421054, 47.185050736842115)
18097	(2.4253509574468075, 47.14452542553194)
18098	(2.8200552830188683, 47.2593141509434)
18099	(2.8834164393939394, 47.08559393939395)
18100	(1.8897326373626382, 47.19085021978021)
18101	(2.884207527472528, 46.91149752747253)
18102	(2.792524375, 46.839641458333325)
18103	(1.8541902877697836, 47.14456000000002)
18104	(2.8128595652173916, 47.20478376811593)
18105	(2.7384924369747896, 47.12271546218487)
18106	(2.9311275694444436, 46.87434527777778)
18107	(2.5135180000000004, 46.690250400000004)
18108	(2.9405117619047614, 46.954047714285686)
18109	(2.5428652380952386, 47.29500897959182)
18110	(2.925354, 47.22858935999999)
18111	(2.645798439716312, 47.26343141843973)
18112	(2.2574173749999997, 46.7124813125)
18113	(2.862041986301369, 46.961057534246564)
18114	(2.262936576576576, 46.7636718018018)
18115	(2.505773784530387, 47.35650353591157)
18116	(2.7705156179775297, 47.231399550561804)
18117	(2.673660648148151, 47.396620740740715)
18118	(3.0007008333333354, 47.04436408333332)
18119	(2.646607415730338, 46.990363707865164)
18120	(2.9356786842105245, 47.12601032894737)
18121	(2.667993684210525, 46.90115868421049)
18122	(2.29428, 46.91938609756099)
18123	(2.7963838888888883, 47.03328611111112)
18124	(2.0712205445544565, 47.07120282178219)
18125	(2.870361445783132, 47.4600191566265)
18126	(2.3901520754716983, 46.92119226415094)
18127	(2.1986397530864203, 46.757122592592594)
18128	(2.1303842857142854, 47.074784761904745)
18129	(2.391229135802469, 46.97312888888886)
18130	(2.3801401075268824, 46.636750967741925)
18131	(2.7088187999999995, 46.932595600000006)
18132	(2.8320428000000004, 47.173101400000014)
18133	(2.2521505000000004, 46.93715733333334)
18134	(2.0561048920863305, 47.13571561151078)
18135	(2.214118742857142, 46.637624914285745)
18136	(2.3475536641221386, 46.69719114503816)
18137	(2.1730703278688526, 46.88868950819671)
18138	(2.285701801801802, 47.09900072072071)
18139	(2.990033521126761, 47.06932492957746)
18140	(1.999336196319017, 47.154098650306736)
18141	(2.2311475543478263, 47.13816782608695)
18142	(2.5082766492146584, 46.785272408376954)
18143	(2.9384095897435905, 47.04274748717947)
18144	(2.750563981481481, 47.3489489814815)
18145	(2.4851225954198477, 47.24123053435113)
18146	(2.862719411764706, 47.317945098039225)
18147	(2.282845540540541, 47.45405878378379)
18148	(2.0509698039215682, 47.179539803921564)
18149	(2.3815347500000006, 47.31221756250003)
18150	(1.9886500787401578, 47.241090787401575)
18151	(2.6976686746987952, 47.23598987951806)
18152	(2.239910240963855, 46.798554939759036)
18153	(2.3169263114754104, 46.7206563934426)
18154	(2.865882427184465, 47.05619708737864)
18155	(3.0099762626262625, 46.81947484848482)
18156	(2.5881019496855338, 47.25566389937107)
18157	(2.278701071428572, 47.04578464285714)
18158	(2.5268412195121956, 47.08549073170733)
18159	(2.179975054347827, 47.34799391304345)
18160	(2.8269830582524267, 47.0015560194175)
18161	(2.776620267857144, 46.80820401785717)
18162	(2.6504699350649354, 47.309015844155866)
18163	(2.681236478873239, 47.28315697183097)
18164	(3.017821999999999, 46.85984414285713)
18165	(2.2591567808219177, 47.3235180821918)
18166	(2.581400352941176, 47.083403058823556)
18167	(1.907727752808989, 47.12878685393259)
18168	(2.661628750000001, 47.37340595588234)
18169	(2.4257451111111106, 46.7358722962963)
18170	(2.50804674796748, 47.45366276422764)
18171	(2.418650085470085, 46.71243153846153)
18172	(2.4661628235294115, 46.721028352941175)
18173	(2.656149270833334, 46.93640927083331)
18174	(2.513149197530863, 47.06912462962964)
18175	(2.7927132203389826, 46.918359576271186)
18176	(2.54511368852459, 47.25029262295082)
18177	(2.561347519379846, 46.85198263565895)
18178	(2.573211267605633, 46.63535450704226)
18179	(2.441742266666666, 47.163998933333346)
18180	(2.4297390131578953, 47.0151040131579)
18181	(2.1546380662983435, 47.03702629834254)
18182	(2.0792215463917523, 47.031237628865945)
18183	(2.64002043956044, 46.802941978021956)
18184	(2.9291815671641803, 47.08819477611944)
18185	(2.3328533124999993, 47.38468237499999)
18186	(2.1636711888111892, 47.093886643356626)
18187	(2.250275786516854, 46.45136511235955)
18188	(2.202377251908396, 46.91092122137405)
18189	(2.446255490196079, 47.23295127450981)
18190	(2.1585931034482764, 47.124917327586175)
18191	(2.6904807142857154, 46.97046464285715)
18192	(2.350463308270677, 46.58921060150378)
18193	(2.1623303448275872, 46.674577988505746)
18194	(2.6138753260869563, 47.19100728260871)
18195	(2.824832767857142, 46.86324946428572)
18196	(2.8259891764705882, 46.75303682352942)
18197	(2.5159342268041245, 46.727687474226805)
18198	(2.1460646774193557, 46.93518758064517)
18199	(2.2053042500000006, 46.849807625000004)
18200	(2.8915282828282813, 47.265856565656556)
18201	(2.2926448863636364, 46.97096693181818)
18202	(2.632432173913044, 47.21825565217392)
18203	(2.37843579908676, 46.588788356164414)
18204	(2.519390060606061, 46.938385454545454)
18205	(2.3544337850467283, 47.100218971962626)
18206	(2.329353165467626, 47.16803021582733)
18207	(2.2579757142857146, 46.98954934065933)
18208	(2.8169001234567896, 47.39957506172839)
18209	(2.480278769230769, 46.684714923076946)
18210	(1.957145625, 47.222128125)
18211	(2.418092403100775, 47.181645038759655)
18212	(2.437509006211181, 46.890015465838516)
18213	(2.482756028368794, 47.10610801418441)
18214	(2.004941834862385, 47.20631293577981)
18215	(2.9041581538461547, 47.028035923076914)
18216	(2.1258223529411753, 46.74144095975233)
18217	(2.243853576158942, 46.596462450331146)
18218	(2.4975819444444443, 46.98109291666667)
18219	(2.2100501242236015, 47.23367596273292)
18220	(2.9964113793103455, 47.11371051724137)
18221	(2.3595611764705877, 46.824961764705854)
18222	(2.3519038028169015, 46.91470218309862)
18223	(2.390920578512396, 47.20494388429749)
18224	(2.928259570552149, 47.16924503067483)
18225	(2.283389162561575, 46.57721980295565)
18226	(2.4770557534246573, 47.13785246575341)
18227	(2.3213524499999996, 47.50765679999999)
18228	(1.8143269047619037, 47.144348928571425)
18229	(2.4127088775510197, 47.24273071428573)
18230	(2.2844443065693407, 46.6740286861314)
18231	(2.594393900709219, 46.731831914893625)
18232	(2.183312352941176, 46.44919378151263)
18233	(2.8494763157894747, 47.34928052631576)
18234	(2.239006493506494, 46.505466558441555)
18235	(2.5474076923076923, 47.14180217948718)
18236	(2.2983276086956517, 46.809522826086955)
18237	(2.1917020833333325, 47.07500267857142)
18238	(2.5323682530120477, 46.5366851807229)
18239	(2.7659094339622636, 47.040668301886775)
18240	(2.905616290322579, 47.16451365591396)
18241	(2.825519732142858, 47.32676232142859)
18242	(2.9145363568773237, 46.821297360594784)
18243	(2.755601796407184, 47.5042862275449)
18244	(2.11428046875, 46.96440703124998)
18245	(2.495986836734694, 46.59777275510204)
18246	(2.79220381818182, 47.442175454545456)
18247	(2.572327647058824, 47.046055966386554)
18248	(2.4466022222222223, 46.95227539682539)
18249	(2.68662932330827, 47.33415714285713)
18250	(2.3832584931506857, 46.885213561643845)
18251	(2.824251034482758, 47.133709482758604)
18252	(2.318895200000002, 46.50016211428573)
18253	(2.513704411764705, 47.179616176470596)
18254	(2.4833652439024396, 47.031763536585366)
18255	(2.3075401250000014, 47.010819124999976)
18256	(2.7417084246575336, 47.395886575342466)
18257	(2.8404193939393942, 47.48369439393939)
18258	(2.804702155172415, 47.37230112068964)
18259	(2.714502426470589, 47.46339588235296)
18260	(2.8205244897959174, 46.97967653061227)
18261	(2.666131609195402, 46.81792218390807)
18262	(2.8709785135135135, 47.29878067567567)
18263	(1.9421487368421053, 47.256571368421035)
18264	(2.6662955371900825, 47.41804834710742)
18265	(2.9824269444444447, 47.007521111111096)
18266	(2.205544437869822, 46.714460946745575)
18267	(2.3671410227272727, 47.01639545454545)
18268	(2.467924921875, 46.827850859375005)
18269	(2.6452362686567157, 47.45189574626866)
18270	(2.375065739910314, 46.772723049327354)
18271	(2.394904533333333, 47.160975133333345)
18272	(2.754316132075473, 47.26747132075475)
18273	(2.2953244354838698, 46.845468790322606)
18274	(2.808591636363636, 47.34923254545454)
18275	(2.875652857142857, 46.8736901242236)
18276	(2.7034220886075966, 46.76792462025316)
18277	(2.597696464646465, 46.82179242424243)
18278	(2.424970473372781, 46.55456804733731)
18279	(2.0712911428571434, 47.222646)
18280	(2.467237833333333, 47.18707516666665)
18281	(2.182020600858368, 47.20251931330472)
18282	(2.6832747199999987, 47.110493040000016)
18283	(2.201660519480519, 46.82064961038962)
18284	(2.6065795348837226, 47.41993108527132)
18285	(2.2122056481481485, 47.029436851851855)
18286	(2.80474138211382, 47.07855235772356)
18287	(2.8362701041666654, 47.281688125000024)
18288	(2.472236056338028, 46.93860943661972)
18289	(2.5918623300970873, 46.969402330097104)
18290	(2.212299171974522, 47.26844490445861)
19001	(1.768838491803279, 45.504590327868904)
19002	(2.3926370629370637, 45.61654223776223)
19003	(1.6775674999999994, 45.14613650000002)
19004	(1.8125141772151905, 45.14313246835441)
19005	(1.4613304390243902, 45.25012802439024)
19006	(2.221282303370787, 45.558375112359535)
19007	(1.8770643298969067, 44.97934195876291)
19008	(2.085781474103585, 45.52796019920318)
19009	(1.8034486956521734, 45.311996521739125)
19010	(1.9416148616600812, 45.122354545454535)
19011	(1.3665513669064746, 45.41362122302157)
19012	(1.8267834999999997, 44.95322091666667)
19013	(1.6907720487804874, 45.18648170731709)
19014	(2.13842377952756, 45.19904082677162)
19015	(1.3255134170854275, 45.25856095477386)
19016	(1.814256542056075, 45.34644595794395)
19017	(1.8730146470588231, 45.02837588235294)
19018	(2.0714622527472524, 45.195951923076954)
19019	(1.8268949230769227, 44.98063792307693)
19020	(1.792760200803213, 45.423341204819266)
19021	(2.2182498347107438, 45.647045785123986)
19022	(1.4684330034129687, 45.51721815699662)
19023	(1.7230466015624994, 45.12695785156251)
19024	(1.4275487866108794, 45.364089707113)
19025	(1.2974492883895135, 45.40063719101126)
19026	(1.7808508247422687, 44.944793814433005)
19027	(1.981319709762533, 45.52611263852242)
19028	(2.4873463868613146, 45.39147375912408)
19029	(1.7123006923076918, 45.008223615384594)
19030	(1.3316444897959185, 45.17798159183669)
19031	(1.5179145592705166, 45.13981899696049)
19032	(1.8351093706293697, 45.02007846153845)
19033	(1.9419338628158842, 45.593818844765345)
19034	(1.9890319572953743, 44.99545074733098)
19035	(1.3415951999999998, 45.31132559999999)
19036	(1.7240560283687956, 45.60809356973999)
19037	(1.71028075, 45.427699999999966)
19038	(1.7098357766990286, 45.24864917475729)
19039	(1.994595013550136, 45.3054914905149)
19040	(1.9388699382716053, 45.18792179012345)
19041	(1.8141932701421801, 45.26618677725116)
19042	(1.6275935964912278, 45.31070035087717)
19043	(1.6242836708860764, 45.145447721519)
19044	(1.7219794845360823, 44.98488381443296)
19045	(1.9476124242424244, 45.049866)
19046	(2.049614000000001, 45.35714940740743)
19047	(1.4342811643835613, 45.059956849315064)
19048	(1.734619591836735, 45.179811020408195)
19049	(1.466965495049506, 45.08507900990099)
19050	(1.6735162745098036, 45.01972549019607)
19051	(1.884300285714287, 45.451981380952404)
19052	(2.0924231250000003, 45.61903671875002)
19053	(2.2497303813559326, 45.56089563559323)
19054	(1.82392695, 45.063119949999994)
19055	(2.3128068062827243, 45.449381570680636)
19056	(1.9600752903225798, 45.281472516129014)
19057	(1.6525062328767117, 45.065250410958896)
19058	(2.15475657142857, 45.46734371428575)
19059	(1.341523048128343, 45.35911882352941)
19060	(1.5881963968668393, 45.4754422976501)
19061	(1.7028844848484848, 45.21304203030304)
19062	(1.8654102488687763, 45.36706957013574)
19063	(1.5911642978723417, 45.13912608510634)
19064	(2.34123593939394, 45.66836678787878)
19065	(2.343891619047619, 45.65058523809521)
19066	(1.3152730555555554, 45.15667824074074)
19067	(1.7540556774193559, 45.004856645161276)
19068	(1.6356443265306115, 45.15967016326529)
19069	(2.0810568924302792, 45.17102422310755)
19070	(2.1163385386819478, 45.41812025787968)
19071	(2.075067017543861, 45.49372789473684)
19072	(1.5295850359712237, 45.23048381294963)
19073	(2.0353454666666657, 45.423018666666685)
19074	(1.791524482758621, 45.653118045977045)
19075	(1.886834436450839, 45.24141940047966)
19076	(1.597994978723405, 45.399326893616966)
19077	(1.4601652173913044, 45.033845543478265)
19078	(1.4952478846153854, 45.32260528846154)
19079	(1.6373231734317344, 45.46783)
19080	(2.4252075494071152, 45.67548118577073)
19081	(1.9542940063091498, 45.327145552050496)
19082	(1.668369802955665, 45.26611433497537)
19083	(2.4851278354978357, 45.682329004328984)
19084	(1.8662094897959163, 45.16082249999999)
19085	(1.8402245762711857, 45.299075593220344)
19086	(2.086410193548388, 45.02161331182797)
19087	(1.8988053237410072, 45.543536978417265)
19088	(1.9319546718146712, 45.48751135135133)
19089	(2.0034245856353583, 45.213139723756925)
19090	(1.9650021518987344, 45.221547974683546)
19091	(1.9881065957446806, 45.093050851063836)
19092	(2.040699351351352, 45.32215237837836)
19093	(1.5534547552447566, 45.08953755244755)
19094	(1.2944398660714287, 45.3170216964286)
19095	(1.8258008396946552, 45.642698664122136)
19096	(1.824015852534562, 45.23302723502307)
19097	(2.07108744680851, 45.29173706382977)
19098	(1.8166471821305836, 45.183251134020615)
19099	(1.6912560937500005, 45.08552679687496)
19100	(1.627203786764705, 45.35569845588236)
19101	(1.7905100975609753, 45.23983746341464)
19102	(2.1729349009900987, 45.37102524752472)
19103	(2.3908161728395068, 45.67151148148149)
19104	(1.5761077049180323, 45.540689781420774)
19105	(1.646181513761468, 45.119746972477046)
19106	(2.1592685892116177, 45.29439539419088)
19107	(1.4126029069767443, 45.11082453488374)
19108	(2.499497302325581, 45.7061609767442)
19109	(1.3723157738095246, 45.341182738095206)
19110	(2.2373670292887025, 45.310062259414224)
19111	(2.139178728070175, 45.25478666666666)
19112	(1.8641935, 45.54252895833336)
19113	(2.3233687924528303, 45.41388392452831)
19114	(2.3037268020304555, 45.60331563451777)
19115	(1.618961897810219, 45.04942306569341)
19116	(1.8063404000000005, 44.93821970000001)
19117	(1.459701041666667, 45.10905229166667)
19118	(1.732915599999999, 45.46710949333336)
19119	(1.7724453216374254, 45.06833368421051)
19120	(1.281235845070423, 45.215944295774676)
19121	(1.401983920863309, 45.45301305755398)
19122	(1.7951852083333322, 45.46861921875003)
19123	(1.5924456565656562, 45.18087471380471)
19124	(1.3782903913043485, 45.16210660869566)
19125	(2.029365280898878, 45.25354063670412)
19126	(1.7376278899082562, 45.03390678899082)
19127	(1.8528219459459447, 45.196980486486495)
19128	(2.413725366972477, 45.45420444954126)
19129	(1.5219557352941167, 45.543451666666655)
19130	(2.12986608910891, 45.469896336633646)
19131	(1.6337884126984137, 45.54942282539684)
19132	(1.7948860576923074, 45.10520413461538)
19133	(1.9489972347266877, 45.01269630225081)
19134	(2.457517551020408, 45.62525904761904)
19135	(2.3162017197452234, 45.493943503184695)
19136	(2.1426956831683164, 45.548765227722754)
19137	(1.8618282474226808, 45.40279680412371)
19138	(1.686922564102564, 45.0534162179487)
19139	(2.0869913265306126, 45.63953020408163)
19140	(1.8855345344129562, 45.07366040485831)
19141	(2.4887144000000005, 45.6483956)
19142	(2.4892391772151883, 45.50324841772151)
19143	(2.0167004827586212, 45.347434310344816)
19144	(1.4200664766839388, 45.511135699481855)
19145	(2.1052590461538454, 45.38322175384617)
19146	(1.743101661016947, 45.31553072881352)
19147	(1.4990794339622644, 45.05394459119497)
19148	(2.2585705594405607, 45.35776303030303)
19149	(1.8489434177215183, 45.110002953586466)
19150	(1.6225824117647067, 45.08347323529412)
19151	(1.5193073684210538, 45.10035736842105)
19152	(1.8101037962962971, 45.017186527777774)
19153	(1.4115421505376349, 45.26558102150537)
19154	(1.4572518390804603, 45.34084425287357)
19155	(1.805508556338029, 45.37046165492957)
19156	(1.6900519047619047, 45.165437936507956)
19157	(2.198811612903225, 45.42992815668205)
19158	(1.8615618131868121, 45.22025807692306)
19159	(2.0274264827586204, 45.473433448275856)
19160	(1.9984473882352942, 45.57507927058825)
19161	(1.323154269005848, 45.2119887719298)
19162	(1.5544510075566746, 45.33620156171285)
19163	(1.7553361748633876, 45.07859950819673)
19164	(2.0318072453703695, 45.70723861111109)
19165	(1.6925918852459017, 45.50625663934427)
19166	(1.6480948717948716, 45.42614938461538)
19167	(2.4969879024390256, 45.53222497560976)
19168	(1.9120848739495804, 45.513101302521)
19169	(1.7765925294117648, 45.024275882352924)
19170	(1.7707996202531642, 44.96376208860762)
19171	(1.902624739884393, 45.019535664739905)
19172	(1.6913342748091604, 45.52368862595421)
19173	(2.1938073988439304, 45.172968034682064)
19174	(1.9653759139784945, 45.19839193548388)
19175	(2.3788033333333334, 45.42988648648648)
19176	(2.007164704142013, 45.389688284023684)
19177	(1.3044442076502738, 45.28802284153007)
19178	(1.5480433660130712, 45.275652418300666)
19179	(1.6401811594202895, 45.041072318840584)
19180	(2.2307428205128206, 45.49881293040291)
19181	(1.8271127167630052, 45.432013439306374)
19182	(1.3949122875817, 45.23571307189544)
19183	(1.9533333333333,45.151666666667)
19184	(1.7270896428571434, 45.05566666666665)
19185	(1.824202468619248, 45.25380640167363)
19186	(1.917840294117646, 45.1560323529412)
19187	(1.3569149230769237, 45.29291569230771)
19188	(1.5349839726027394, 45.299047260273966)
19189	(2.0516704273504267, 45.05275743589742)
19190	(2.4248525000000005, 45.502731302083305)
19191	(1.4154680701754385, 45.092797192982445)
19192	(1.8990467431192655, 45.128327247706444)
19193	(2.0939762037037037, 45.089866249999986)
19194	(1.68254072135785, 45.32813649222061)
19195	(1.3547406956521737, 45.2541928695652)
19196	(1.3875388596491227, 45.27712140350872)
19198	(1.2783160215053762, 45.45449284946234)
19199	(2.4550450000000006, 45.56977243697483)
19200	(2.3453099999999996, 45.44718956896553)
19201	(2.3664872843450486, 45.5078627476038)
19202	(1.593271824644549, 45.2312001421801)
19203	(1.756572849740934, 45.208081424870436)
19204	(2.3646266292134834, 45.553804494382014)
19205	(2.0666223004694837, 45.07927525821596)
19206	(2.206388954248365, 45.60872764705882)
19207	(1.6229173902439031, 45.267363219512205)
19208	(2.116474545454548, 45.31355125668451)
19209	(1.8135900917431185, 45.59673107033641)
19210	(2.2113843243243245, 45.34480567567571)
19211	(1.6376308038585219, 45.21206090032155)
19212	(1.8346792187500005, 45.07893953125)
19213	(1.6479237499999992, 45.39321666666669)
19214	(2.1515068012422374, 45.12177130434782)
19215	(2.069961853281852, 45.008303088803096)
19216	(1.3151498089171973, 45.45803152866242)
19217	(1.7105602247191007, 45.03356943820222)
19218	(2.4022222222222,45.415833333333)
19219	(2.344516536585365, 45.43366692682928)
19220	(1.8866148669201523, 45.27017602661597)
19221	(1.96574677631579, 45.1308625)
19222	(1.9884260498220647, 45.1658222064057)
19223	(1.4800045273631852, 45.44423666666668)
19225	(2.1000084710743794, 45.253056818181825)
19226	(2.025759305555553, 45.61736036111111)
19227	(1.6723110934393632, 45.293563320079464)
19228	(2.2053725149700596, 45.31975832335329)
19229	(1.4341790109890102, 45.151371318681306)
19230	(1.4572621224489795, 45.452398448979594)
19231	(1.974216553398059, 45.246455679611636)
19232	(2.3311303680981603, 45.61077319018406)
19233	(2.273117267080745, 45.60064490683228)
19234	(1.5830285826771648, 45.29793948818898)
19235	(1.8971592410714284, 45.205648303571415)
19236	(1.901583852813852, 45.30108246753248)
19237	(2.0827434098360658, 45.14148800000002)
19238	(2.268158076923077, 45.655086038461555)
19239	(1.2991361386138616, 45.25399762376238)
19240	(1.7656690311418684, 45.38885176470591)
19241	(2.119642133676094, 45.69442622107971)
19242	(1.4036840707964602, 45.30706433628319)
19243	(1.3705964335664331, 45.36821496503499)
19244	(2.1433763999999993, 45.61158726666667)
19245	(1.884070609137056, 45.18017355329944)
